City,State,Pincode,Map Status
Pathanamthitta,Kerala,689681,Lockdown-Essentials Only
Pathanamthitta,Kerala,689682,Lockdown-Essentials Only
Pathanamthitta,Kerala,689691,Lockdown-Essentials Only
Pathanamthitta,Kerala,689692,Lockdown-Essentials Only
Kalanjoor,Kerala,689693,Lockdown-Essentials Only
Kalanjoor,Kerala,689694,Lockdown-Essentials Only
Kalanjoor,Kerala,689695,Lockdown-Essentials Only
Pathanamthitta,Kerala,689698,Lockdown-Essentials Only
Punalur,Kerala,689703,Lockdown-Essentials Only
Punalur,Kerala,689705,Lockdown-Essentials Only
Ranni,Kerala,689711,Lockdown-Essentials Only
Pathanamthitta,Kerala,689721,Lockdown-Essentials Only
Pathanamthitta,Kerala,689722,Lockdown-Essentials Only
Pathanamthitta,Kerala,689723,Lockdown-Essentials Only
Pathanamthitta,Kerala,690001,Lockdown-Essentials Only
Pathanamthitta,Kerala,690010,Lockdown-Essentials Only
Kayamkulam,Kerala,690101,Lockdown-Essentials Only
Kayamkulam,Kerala,690102,Lockdown-Essentials Only
Haripad,Kerala,690103,Lockdown-Essentials Only
Haripad,Kerala,690104,Lockdown-Essentials Only
Haripad,Kerala,690105,Lockdown-Essentials Only
Kayamkulam,Kerala,690106,Lockdown-Essentials Only
Kayamkulam,Kerala,690107,Lockdown-Essentials Only
Haripad,Kerala,690108,Lockdown-Essentials Only
Kayamkulam,Kerala,690109,Lockdown-Essentials Only
Kayamkulam,Kerala,690110,Lockdown-Essentials Only
Kayamkulam,Kerala,690501,Lockdown-Essentials Only
Kayamkulam,Kerala,690502,Lockdown-Essentials Only
Kayamkulam,Kerala,690503,Lockdown-Essentials Only
Adoor,Kerala,690504,Lockdown-Essentials Only
Kayamkulam,Kerala,690505,Lockdown-Essentials Only
Haripad,Kerala,690506,Lockdown-Essentials Only
Haripad,Kerala,690507,Lockdown-Essentials Only
Haripad,Kerala,690508,Lockdown-Essentials Only
Manthuka,Kerala,690509,Lockdown-Essentials Only
Kayamkulam,Kerala,690510,Lockdown-Essentials Only
Haripad,Kerala,690511,Lockdown-Essentials Only
Haripad,Kerala,690512,Lockdown-Essentials Only
Haripad,Kerala,690513,Lockdown-Essentials Only
Haripad,Kerala,690514,Lockdown-Essentials Only
Haripad,Kerala,690515,Lockdown-Essentials Only
Haripad,Kerala,690516,Lockdown-Essentials Only
Haripad,Kerala,690517,Lockdown-Essentials Only
Karunagappally,Kerala,690518,Lockdown-Essentials Only
Karunagappally,Kerala,690519,Lockdown-Essentials Only
Adoor,Kerala,690520,Lockdown-Essentials Only
Karunagappally,Kerala,690521,Lockdown-Essentials Only
Karunagappally,Kerala,690522,Lockdown-Essentials Only
Karunagappally,Kerala,690523,Lockdown-Essentials Only
Karunagappally,Kerala,690524,Lockdown-Essentials Only
Karunagappally,Kerala,690525,Lockdown-Essentials Only
Karunagappally,Kerala,690526,Lockdown-Essentials Only
Kayamkulam,Kerala,690527,Lockdown-Essentials Only
Karunagappally,Kerala,690528,Lockdown-Essentials Only
Manthuka,Kerala,690529,Lockdown-Essentials Only
Kayamkulam,Kerala,690530,Lockdown-Essentials Only
Haripad,Kerala,690531,Lockdown-Essentials Only
Haripad,Kerala,690532,Lockdown-Essentials Only
Kayamkulam,Kerala,690533,Lockdown-Essentials Only
Kayamkulam,Kerala,690534,Lockdown-Essentials Only
Haripad,Kerala,690535,Lockdown-Essentials Only
Karunagappally,Kerala,690536,Lockdown-Essentials Only
Kayamkulam,Kerala,690537,Lockdown-Essentials Only
Karunagappally,Kerala,690538,Lockdown-Essentials Only
Karunagappally,Kerala,690539,Lockdown-Essentials Only
Adoor,Kerala,690540,Lockdown-Essentials Only
Karunagappally,Kerala,690542,Lockdown-Essentials Only
Karunagappally,Kerala,690544,Lockdown-Essentials Only
Karunagappally,Kerala,690546,Lockdown-Essentials Only
Kayamkulam,Kerala,690547,Lockdown-Essentials Only
Haripad,Kerala,690548,Lockdown-Essentials Only
Haripad,Kerala,690550,Lockdown-Essentials Only
Kayamkulam,Kerala,690551,Lockdown-Essentials Only
Kayamkulam,Kerala,690552,Lockdown-Essentials Only
Haripad,Kerala,690554,Lockdown-Essentials Only
Haripad,Kerala,690555,Lockdown-Essentials Only
Kayamkulam,Kerala,690556,Lockdown-Essentials Only
Kayamkulam,Kerala,690557,Lockdown-Essentials Only
Kayamkulam,Kerala,690558,Lockdown-Essentials Only
Kayamkulam,Kerala,690559,Lockdown-Essentials Only
Haripad,Kerala,690560,Lockdown-Essentials Only
Kayamkulam,Kerala,690561,Lockdown-Essentials Only
Karunagappally,Kerala,690563,Lockdown-Essentials Only
Haripad,Kerala,690566,Lockdown-Essentials Only
Haripad,Kerala,690567,Lockdown-Essentials Only
Karunagappally,Kerala,690568,Lockdown-Essentials Only
Manthuka,Kerala,690570,Lockdown-Essentials Only
Adoor,Kerala,690571,Lockdown-Essentials Only
Kayamkulam,Kerala,690572,Lockdown-Essentials Only
Karunagappally,Kerala,690573,Lockdown-Essentials Only
Karunagappally,Kerala,690574,Lockdown-Essentials Only
Kollam,Kerala,691001,Lockdown-Essentials Only
Kollam,Kerala,691002,Lockdown-Essentials Only
Kollam,Kerala,691003,Lockdown-Essentials Only
Kollam,Kerala,691004,Lockdown-Essentials Only
Kollam,Kerala,691005,Lockdown-Essentials Only
Kollam,Kerala,691006,Lockdown-Essentials Only
Kollam,Kerala,691007,Lockdown-Essentials Only
Kollam,Kerala,691008,Lockdown-Essentials Only
Kollam,Kerala,691009,Lockdown-Essentials Only
Kollam,Kerala,691010,Lockdown-Essentials Only
Kollam,Kerala,691011,Lockdown-Essentials Only
Kollam,Kerala,691012,Lockdown-Essentials Only
Kollam,Kerala,691013,Lockdown-Essentials Only
Kollam,Kerala,691014,Lockdown-Essentials Only
Kollam,Kerala,691015,Lockdown-Essentials Only
Kollam,Kerala,691016,Lockdown-Essentials Only
Kollam,Kerala,691017,Lockdown-Essentials Only
Kollam,Kerala,691018,Lockdown-Essentials Only
Kollam,Kerala,691019,Lockdown-Essentials Only
Kollam,Kerala,691020,Lockdown-Essentials Only
Kollam,Kerala,691021,Lockdown-Essentials Only
Kollam,Kerala,691022,Lockdown-Essentials Only
Kollam,Kerala,691300,Lockdown-Essentials Only
Parippally,Kerala,691301,Lockdown-Essentials Only
Parippally,Kerala,691302,Lockdown-Essentials Only
Kollam,Kerala,691303,Lockdown-Essentials Only
Kollam,Kerala,691304,Lockdown-Essentials Only
Punalur,Kerala,691305,Lockdown-Essentials Only
Ayoor,Kerala,691306,Lockdown-Essentials Only
Punalur,Kerala,691307,Lockdown-Essentials Only
Ayoor,Kerala,691311,Lockdown-Essentials Only
Ayoor,Kerala,691312,Lockdown-Essentials Only
Punalur,Kerala,691315,Lockdown-Essentials Only
Punalur,Kerala,691316,Lockdown-Essentials Only
Kollam,Kerala,691318,Lockdown-Essentials Only
Parippally,Kerala,691319,Lockdown-Essentials Only
Ayoor,Kerala,691321,Lockdown-Essentials Only
Punalur,Kerala,691322,Lockdown-Essentials Only
Punalur,Kerala,691324,Lockdown-Essentials Only
Punalur,Kerala,691326,Lockdown-Essentials Only
Ayoor,Kerala,691330,Lockdown-Essentials Only
Punalur,Kerala,691331,Lockdown-Essentials Only
Punalur,Kerala,691332,Lockdown-Essentials Only
Punalur,Kerala,691333,Lockdown-Essentials Only
Parippally,Kerala,691334,Lockdown-Essentials Only
Karunagappally,Kerala,691500,Lockdown-Essentials Only
Kollam,Kerala,691501,Lockdown-Essentials Only
Kollam,Kerala,691502,Lockdown-Essentials Only
Kollam,Kerala,691503,Lockdown-Essentials Only
Kollam,Kerala,691504,Lockdown-Essentials Only
Kottarakkara,Kerala,691505,Lockdown-Essentials Only
Kottarakkara,Kerala,691506,Lockdown-Essentials Only
Kottarakkara,Kerala,691507,Lockdown-Essentials Only
Kottarakkara,Kerala,691508,Lockdown-Essentials Only
Kottarakkara,Kerala,691509,Lockdown-Essentials Only
Ayoor,Kerala,691510,Lockdown-Essentials Only
Kollam,Kerala,691511,Lockdown-Essentials Only
Kottarakkara,Kerala,691512,Lockdown-Essentials Only
Kollam,Kerala,691515,Lockdown-Essentials Only
Ayoor,Kerala,691516,Lockdown-Essentials Only
Punalur,Kerala,691517,Lockdown-Essentials Only
Kottarakkara,Kerala,691518,Lockdown-Essentials Only
Ayoor,Kerala,691519,Lockdown-Essentials Only
Kottarakkara,Kerala,691520,Lockdown-Essentials Only
Kottarakkara,Kerala,691521,Lockdown-Essentials Only
Kottarakkara,Kerala,691522,Lockdown-Essentials Only
Adoor,Kerala,691523,Lockdown-Essentials Only
Kalanjoor,Kerala,691524,Lockdown-Essentials Only
Adoor,Kerala,691525,Lockdown-Essentials Only
Adoor,Kerala,691526,Lockdown-Essentials Only
Adoor,Kerala,691528,Lockdown-Essentials Only
Adoor,Kerala,691529,Lockdown-Essentials Only
Adoor,Kerala,691530,Lockdown-Essentials Only
Kottarakkara,Kerala,691531,Lockdown-Essentials Only
Ayoor,Kerala,691532,Lockdown-Essentials Only
Ayoor,Kerala,691533,Lockdown-Essentials Only
Ayoor,Kerala,691534,Lockdown-Essentials Only
Kilimanoor,Kerala,691535,Lockdown-Essentials Only
Kilimanoor,Kerala,691536,Lockdown-Essentials Only
Kottarakkara,Kerala,691537,Lockdown-Essentials Only
Kottarakkara,Kerala,691538,Lockdown-Essentials Only
Ayoor,Kerala,691539,Lockdown-Essentials Only
Kollam,Kerala,691540,Lockdown-Essentials Only
Kottarakkara,Kerala,691543,Lockdown-Essentials Only
Kottarakkara,Kerala,691550,Lockdown-Essentials Only
Adoor,Kerala,691551,Lockdown-Essentials Only
Adoor,Kerala,691552,Lockdown-Essentials Only
Adoor,Kerala,691553,Lockdown-Essentials Only
Adoor,Kerala,691554,Lockdown-Essentials Only
Adoor,Kerala,691555,Lockdown-Essentials Only
Kalanjoor,Kerala,691556,Lockdown-Essentials Only
Kottarakkara,Kerala,691557,Lockdown-Essentials Only
Pangodu,Kerala,691559,Lockdown-Essentials Only
Kottarakkara,Kerala,691560,Lockdown-Essentials Only
Kottarakkara,Kerala,691566,Lockdown-Essentials Only
Kollam,Kerala,691571,Lockdown-Essentials Only
Parippally,Kerala,691572,Lockdown-Essentials Only
Parippally,Kerala,691573,Lockdown-Essentials Only
Parippally,Kerala,691574,Lockdown-Essentials Only
Kollam,Kerala,691576,Lockdown-Essentials Only
Kollam,Kerala,691577,Lockdown-Essentials Only
Parippally,Kerala,691578,Lockdown-Essentials Only
Parippally,Kerala,691579,Lockdown-Essentials Only
Kollam,Kerala,691580,Lockdown-Essentials Only
Kollam,Kerala,691581,Lockdown-Essentials Only
Kollam,Kerala,691582,Lockdown-Essentials Only
Karunagappally,Kerala,691583,Lockdown-Essentials Only
Kollam,Kerala,691584,Lockdown-Essentials Only
Karunagappally,Kerala,691585,Lockdown-Essentials Only
Kollam,Kerala,691589,Lockdown-Essentials Only
Karunagappally,Kerala,691590,Lockdown-Essentials Only
Kollam,Kerala,691601,Lockdown-Essentials Only
Kollam,Kerala,691602,Lockdown-Essentials Only
Kollam,Kerala,691603,Lockdown-Essentials Only
Kollam,Kerala,691604,Lockdown-Essentials Only
Kollam,Kerala,691625,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695001,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695002,Lockdown-Essentials Only
Trivandrum,Kerala,695003,Lockdown-Essentials Only
Trivandrum,Kerala,695004,Lockdown-Essentials Only
Trivandrum,Kerala,695005,Lockdown-Essentials Only
Trivandrum,Kerala,695006,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695007,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695008,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695009,Lockdown-Essentials Only
Trivandrum,Kerala,695010,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695011,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695012,Lockdown-Essentials Only
Trivandrum,Kerala,695013,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695014,Lockdown-Essentials Only
Trivandrum,Kerala,695015,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695016,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695017,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695018,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695019,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695020,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695021,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695022,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695023,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695024,Lockdown-Essentials Only
Trivandrum,Kerala,695025,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695026,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695027,Lockdown-Essentials Only
Trivandrum,Kerala,695028,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695029,Lockdown-Essentials Only
Trivandrum,Kerala,695030,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695032,Lockdown-Essentials Only
Trivandrum,Kerala,695033,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695034,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695035,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695036,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695037,Lockdown-Essentials Only
Trivandrum,Kerala,695038,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695039,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695040,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695041,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695042,Lockdown-Essentials Only
Trivandrum,Kerala,695043,Lockdown-Essentials Only
Trivandrum,Kerala,695044,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695081,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695099,Lockdown-Essentials Only
Attingal,Kerala,695101,Lockdown-Essentials Only
Attingal,Kerala,695102,Lockdown-Essentials Only
Attingal,Kerala,695103,Lockdown-Essentials Only
Attingal,Kerala,695104,Lockdown-Essentials Only
Attingal,Kerala,695105,Lockdown-Essentials Only
Attingal,Kerala,695106,Lockdown-Essentials Only
Neyyattinkara,Kerala,695120,Lockdown-Essentials Only
Neyyattinkara,Kerala,695121,Lockdown-Essentials Only
Neyyattinkara,Kerala,695122,Lockdown-Essentials Only
Neyyattinkara,Kerala,695123,Lockdown-Essentials Only
Neyyattinkara,Kerala,695124,Lockdown-Essentials Only
Neyyattinkara,Kerala,695126,Lockdown-Essentials Only
Neyyattinkara,Kerala,695127,Lockdown-Essentials Only
Neyyattinkara,Kerala,695128,Lockdown-Essentials Only
Kallikkad,Kerala,695130,Lockdown-Essentials Only
Neyyattinkara,Kerala,695131,Lockdown-Essentials Only
Neyyattinkara,Kerala,695132,Lockdown-Essentials Only
Neyyattinkara,Kerala,695133,Lockdown-Essentials Only
Neyyattinkara,Kerala,695134,Lockdown-Essentials Only
Parippally,Kerala,695141,Lockdown-Essentials Only
Attingal,Kerala,695142,Lockdown-Essentials Only
Parippally,Kerala,695143,Lockdown-Essentials Only
Attingal,Kerala,695144,Lockdown-Essentials Only
Parippally,Kerala,695145,Lockdown-Essentials Only
Parippally,Kerala,695146,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695301,Lockdown-Essentials Only
Attingal,Kerala,695302,Lockdown-Essentials Only
Attingal,Kerala,695303,Lockdown-Essentials Only
Attingal,Kerala,695304,Lockdown-Essentials Only
Attingal,Kerala,695305,Lockdown-Essentials Only
Attingal,Kerala,695306,Lockdown-Essentials Only
Attingal,Kerala,695307,Lockdown-Essentials Only
Attingal,Kerala,695308,Lockdown-Essentials Only
Attingal,Kerala,695309,Lockdown-Essentials Only
Parippally,Kerala,695310,Lockdown-Essentials Only
Parippally,Kerala,695311,Lockdown-Essentials Only
Attingal,Kerala,695312,Lockdown-Essentials Only
Attingal,Kerala,695313,Lockdown-Essentials Only
Attingal,Kerala,695316,Lockdown-Essentials Only
Attingal,Kerala,695317,Lockdown-Essentials Only
Attingal,Kerala,695318,Lockdown-Essentials Only
Kollam,Kerala,695411,Lockdown-Essentials Only
Neyyattinkara,Kerala,695501,Lockdown-Essentials Only
Neyyattinkara,Kerala,695502,Lockdown-Essentials Only
Neyyattinkara,Kerala,695503,Lockdown-Essentials Only
Neyyattinkara,Kerala,695504,Lockdown-Essentials Only
Neyyattinkara,Kerala,695506,Lockdown-Essentials Only
Kallikkad,Kerala,695507,Lockdown-Essentials Only
Neyyattinkara,Kerala,695508,Lockdown-Essentials Only
Kallikkad,Kerala,695510,Lockdown-Essentials Only
Kallikkad,Kerala,695512,Lockdown-Essentials Only
Neyyattinkara,Kerala,695513,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695521,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695522,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695523,Lockdown-Essentials Only
Neyyattinkara,Kerala,695524,Lockdown-Essentials Only
Neyyattinkara,Kerala,695525,Lockdown-Essentials Only
Neyyattinkara,Kerala,695526,Lockdown-Essentials Only
Thiruvananthapuram,Kerala,695527,Lockdown-Essentials Only
Neyyattinkara,Kerala,695528,Lockdown-Essentials Only
Nedumangad,Kerala,695541,Lockdown-Essentials Only
Nedumangad,Kerala,695542,Lockdown-Essentials Only
Nedumangad,Kerala,695543,Lockdown-Essentials Only
Nedumangad,Kerala,695547,Lockdown-Essentials Only
Nedumangad,Kerala,695557,Lockdown-Essentials Only
Nedumangad,Kerala,695561,Lockdown-Essentials Only
Pangodu,Kerala,695562,Lockdown-Essentials Only
Pangodu,Kerala,695563,Lockdown-Essentials Only
Nedumangad,Kerala,695564,Lockdown-Essentials Only
Nedumangad,Kerala,695568,Lockdown-Essentials Only
Kallikkad,Kerala,695571,Lockdown-Essentials Only
Kallikkad,Kerala,695572,Lockdown-Essentials Only
Kallikkad,Kerala,695573,Lockdown-Essentials Only
Kallikkad,Kerala,695574,Lockdown-Essentials Only
Kallikkad,Kerala,695575,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695581,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695582,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695583,Lockdown-Essentials Only
Venjaramoodu,Kerala,695584,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695585,Lockdown-Essentials Only
Kazhakkoottam,Kerala,695586,Lockdown-Essentials Only
Trivandrum,Kerala,695587,Lockdown-Essentials Only
Trivandrum,Kerala,695588,Lockdown-Essentials Only
Venjaramoodu,Kerala,695589,Lockdown-Essentials Only
Kilimanoor,Kerala,695601,Lockdown-Essentials Only
Kilimanoor,Kerala,695602,Lockdown-Essentials Only
Parippally,Kerala,695603,Lockdown-Essentials Only
Parippally,Kerala,695604,Lockdown-Essentials Only
Attingal,Kerala,695605,Lockdown-Essentials Only
Venjaramoodu,Kerala,695606,Lockdown-Essentials Only
Venjaramoodu,Kerala,695607,Lockdown-Essentials Only
Pangodu,Kerala,695608,Lockdown-Essentials Only
Pangodu,Kerala,695609,Lockdown-Essentials Only
Pangodu,Kerala,695610,Lockdown-Essentials Only
Attingal,Kerala,695611,Lockdown-Essentials Only
Kilimanoor,Kerala,695612,Lockdown-Essentials Only
Kilimanoor,Kerala,695614,Lockdown-Essentials Only
Venjaramoodu,Kerala,695615,Lockdown-Essentials Only
Umerkote,Odisha,764077,Temporarily Non Operational
Hajo,Assam,781126,Lockdown-No Goods Allowed
Pailapool,Assam,788104,Lockdown-No Goods Allowed
Roing,Arunachal Pradesh,792110,Lockdown-No Goods Allowed
Imphal,Manipur,795001,Lockdown-No Goods Allowed
Imphal,Manipur,795002,Lockdown-No Goods Allowed
Imphal,Manipur,795003,Lockdown-No Goods Allowed
Imphal,Manipur,795004,Lockdown-No Goods Allowed
Imphal,Manipur,795005,Lockdown-No Goods Allowed
Imphal,Manipur,795008,Lockdown-No Goods Allowed
Imphal,Manipur,795010,Lockdown-No Goods Allowed
Imphal,Manipur,795113,Lockdown-No Goods Allowed
Imphal,Manipur,795140,Lockdown-No Goods Allowed
Aizawl,Mizoram,796001,Lockdown-No Goods Allowed
Aizawl,Mizoram,796004,Lockdown-No Goods Allowed
Aizawl,Mizoram,796005,Lockdown-No Goods Allowed
Aizawl,Mizoram,796007,Lockdown-No Goods Allowed
Aizawl,Mizoram,796008,Lockdown-No Goods Allowed
Aizawl,Mizoram,796009,Lockdown-No Goods Allowed
Aizawl,Mizoram,796012,Lockdown-No Goods Allowed
Barbigha,Bihar,811101,Temporarily Non Operational
Barbigha,Bihar,811103,Temporarily Non Operational
Kharagpur-BR,Bihar,811213,Lockdown-All Goods Allowed
Boarijore,Jharkhand,813208,Lockdown-Essentials Only
Kharagpur-BR,Bihar,813221,Lockdown-All Goods Allowed
Dumka,Jharkhand,814101,Lockdown-Essentials Only
Shikaripara,Jharkhand,814103,Lockdown-Essentials Only
Dumka,Jharkhand,814110,Lockdown-Essentials Only
Maheshpur,Jharkhand,814111,Lockdown-Essentials Only
Deoghar,Jharkhand,814112,Lockdown-Essentials Only
Deoghar,Jharkhand,814113,Lockdown-Essentials Only
Deoghar,Jharkhand,814114,Lockdown-Essentials Only
Deoghar,Jharkhand,814115,Lockdown-Essentials Only
Deoghar,Jharkhand,814116,Lockdown-Essentials Only
Shikaripara,Jharkhand,814119,Lockdown-Essentials Only
Ghormara,Jharkhand,814120,Lockdown-Essentials Only
Deoghar,Jharkhand,814122,Lockdown-Essentials Only
Shikaripara,Jharkhand,814124,Lockdown-Essentials Only
Godda,Jharkhand,814133,Lockdown-Essentials Only
Deoghar,Jharkhand,814142,Lockdown-Essentials Only
Deoghar,Jharkhand,814143,Lockdown-Essentials Only
